DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9026631,Benzoyl chloride,98-88-4,PASDCCFISLVPSO-UHFFFAOYSA-N,Benzoyl chloride,ClC(=O)C1=CC=CC=C1,InChI=1S/C7H5ClO/c8-7(9)6-4-2-1-3-5-6/h1-5H,C7H5ClO,140.57,140.002893,130,60,190,25,2,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020688,Hexachlorocyclopentadiene,77-47-4,VUNCWTMEJYMOOR-UHFFFAOYSA-N,"1,2,3,4,5,5-Hexachlorocyclopenta-1,3-diene",ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,"InChI=1S/C5Cl6/c6-1-2(7)4(9)5(10,11)3(1)8",C5Cl6,272.76,269.813116,194,29,85,29,2,199/882,23.0,882
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6032308,"2,4-D 2-butoxymethylethyl ester",1320-18-9,,,,,,, ,35,1,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7040314,Copper nitrate,3251-23-8,XTVVROIMIGLXTD-UHFFFAOYSA-N,Copper(2+) dinitrate,[Cu++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,InChI=1S/Cu.2NO3/c;2*2-1(3)4/q+2;2*-1,CuN2O6,187.554,186.905234,80,37,56,36,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059180,Cyclohexanecarboxylic acid,98-89-5,NZNMSOFKMUBTKW-UHFFFAOYSA-N,Cyclohexanecarboxylic acid,OC(=O)C1CCCCC1,"InChI=1S/C7H12O2/c8-7(9)6-4-2-1-3-5-6/h6H,1-5H2,(H,8,9)",C7H12O2,128.171,128.083730,95,259,169,1,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID101011011,"Octadecanoic acid, lead salt (1:?)",7428-48-0,,,,,,, ,27,,,8,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020143,Benzoic acid,65-85-0,WPYMKLBDIGXBTP-UHFFFAOYSA-N,Benzoic acid,OC(=O)C1=CC=CC=C1,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)",C7H6O2,122.123,122.036779,302,1928,594,127,1,13/851,2.0,851
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020773,Lead(II) acetate,301-04-2,GUWSLQUAAYEZAF-UHFFFAOYSA-L,,[Pb++].CC([O-])=O.CC([O-])=O,"InChI=1S/2C2H4O2.Pb/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",C4H6O4Pb,325.3,326.003262,68,955,46,36,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9040477,Ferric ammonium citrate,1185-57-5,FRHBOQMZUOWXQL-UHFFFAOYSA-K,"Iron(3+) 2-hydroxypropane-1,2,3-tricarboxylate--ammonia (1/1/1)",N.[Fe+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,"InChI=1S/C6H8O7.Fe.H3N/c7-3(8)1-6(13,5(11)12)2-4(9)10;;/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12);;1H3/q;+3;/p-3",C6H8FeNO7,261.975,261.965013,71,188,30,8,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024263,Phosphoric acid,7664-38-2,NBIIXXVUZAFLBC-UHFFFAOYSA-N,Phosphoric acid,OP(O)(O)=O,"InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)",H3O4P,97.994,97.976896,202,2053,6051,1795,1,8/430,2.0,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021491,Benzonitrile,100-47-0,JFDZBHWFFUWGJE-UHFFFAOYSA-N,Benzonitrile,N#CC1=CC=CC=C1,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,C7H5N,103.124,103.042199,155,180,173,2,2,10/417,2.0,417
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020913,Naphthalene,91-20-3,UFWIBTONFRDIAS-UHFFFAOYSA-N,Naphthalene,C1=CC2=CC=CC=C2C=C1,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,C10H8,128.174,128.062600,324,2280,247,1198,2,21/928,2.0,928
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049774,Sodium,7440-23-5,MPMYQQHEHYDOCL-UHFFFAOYSA-N,Sodium,[Na],InChI=1S/Na.H,Na,22.98976928,22.989769,114,101676,124,172,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8052512,Zinc bromide,7699-45-8,VNDYJBBGRKZCSX-UHFFFAOYSA-L,Zinc dibromide,[Zn++].[Br-].[Br-],InChI=1S/2BrH.Zn/h2*1H;/q;;+2/p-2,Br2Zn,225.19,221.765818,51,34,67,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021368,Toxaphene,8001-35-2,,,,,,, ,135,434,,22,2,145/247,59.0,247
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1024382,Phosphorus,7723-14-0,OAICVXFJPJFONN-UHFFFAOYSA-N,Phosphorus,[P],InChI=1S/P,P,30.973761998,30.973762,145,37055,149,876,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029630,Lead stearate,1072-35-1,XVJPDGIUIMSVPU-UHFFFAOYSA-L,Lead(2+) dioctadecanoate,[PbH2++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,"InChI=1S/2C18H36O2.Pb.2H/c2*1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;;;/h2*2-17H2,1H3,(H,19,20);;;/q;;+2;;/p-2",C36H72O4Pb,776.2,776.519714,35,,55,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30894994,"(2,4,5-Trichlorophenoxy)acetic acid compound N,N-diethylethanamine (1:1)",2008-46-0,QZKXBNCXPQMZLF-UHFFFAOYSA-N,"(2,4,5-Trichlorophenoxy)acetic acid--N,N-diethylethanamine (1/1)",CCN(CC)CC.OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C8H5Cl3O3.C6H15N/c9-4-1-6(11)7(2-5(4)10)14-3-8(12)13;1-4-7(5-2)6-3/h1-2H,3H2,(H,12,13);4-6H2,1-3H3",C14H20Cl3NO3,356.67,355.050877,21,,15,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID401014795,"Sulfuric acid, thallium salt (1:x)",10031-59-1,,,,,,, ,18,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021383,Trichloroethylene,79-01-6,XSTXAVWGXDQKEL-UHFFFAOYSA-N,"1,1,2-Trichloroethene",ClC=C(Cl)Cl,InChI=1S/C2HCl3/c3-1-2(4)5/h1H,C2HCl3,131.38,129.914383,258,4105,181,413,1,3/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20905548,Chromium(2+) dichloride,10049-05-5,XBWRJSSJWDOUSJ-UHFFFAOYSA-L,Chromium(2+) dichloride,[Cl-].[Cl-].[Cr++],InChI=1S/2ClH.Cr/h2*1H;/q;;+2/p-2,Cl2Cr,122.9,121.878211,34,,18,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049810,Trisodium phosphate dodecahydrate,10101-89-0,ASTWEMOBIXQPPV-UHFFFAOYSA-K,Sodium phosphate--water (3/1/12),O.O.O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[O-]P([O-])([O-])=O,"InChI=1S/3Na.H3O4P.12H2O/c;;;1-5(2,3)4;;;;;;;;;;;;/h;;;(H3,1,2,3,4);12*1H2/q3*+1;;;;;;;;;;;;;/p-3",H24Na3O16P,380.119,380.049505,51,1199,93,118,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020450,Dicofol,115-32-2,UOAMTSKGCBMZTC-UHFFFAOYSA-N,"2,2,2-Trichloro-1,1-bis(4-chlorophenyl)ethan-1-ol",OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,"InChI=1S/C14H9Cl5O/c15-11-5-1-9(2-6-11)13(20,14(17,18)19)10-3-7-12(16)8-4-10/h1-8,20H",C14H9Cl5O,370.48,367.909603,195,134,77,7,2,285/951,30.0,951
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6041349,"2,4-D-methyl",1928-38-7,HWIGZMADSFQMOI-UHFFFAOYSA-N,"Methyl (2,4-dichlorophenoxy)acetate",COC(=O)COC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C9H8Cl2O3/c1-13-9(12)5-14-8-3-2-6(10)4-7(8)11/h2-4H,5H2,1H3",C9H8Cl2O3,235.06,233.985050,88,2,96,9,2,3/401,1.0,401
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9027360,Ammonium carbamate,1111-78-0,BVCZEBOGSOYJJT-UHFFFAOYSA-N,Ammonium carbamate,[NH4+].NC([O-])=O,"InChI=1S/CH3NO2.H3N/c2-1(3)4;/h2H2,(H,3,4);1H3",CH6N2O2,78.071,78.042927,95,78,58,11,2,27/859,3.0,859
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024681,tert-Butylamine,75-64-9,YBRBMKDOPFTVDT-UHFFFAOYSA-N,2-Methylpropan-2-amine,CC(C)(C)N,"InChI=1S/C4H11N/c1-4(2,3)5/h5H2,1-3H3",C4H11N,73.139,73.089149,126,514,147,2,2,4/427,1.0,427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6026298,m-Xylene,108-38-3,IVSZLXZYQVIEFR-UHFFFAOYSA-N,"1,3-Xylene",CC1=CC(C)=CC=C1,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",C8H10,106.168,106.078250,213,177,200,246,1,9/430,2.0,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9036307,Pentasodium triphosphate,7758-29-4,HWGNBUXHKFFFIH-UHFFFAOYSA-I,Pentasodium triphosphate,[Na+].[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O,"InChI=1S/5Na.H5O10P3/c;;;;;1-11(2,3)9-13(7,8)10-12(4,5)6/h;;;;;(H,7,8)(H2,1,2,3)(H2,4,5,6)/q5*+1;/p-5",Na5O10P3,367.86,367.819279,124,688,62,416,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034839,Potassium permanganate,7722-64-7,VZJVWSHVAAUDKD-UHFFFAOYSA-N,Potassium tetraoxidomanganate(1-),[K+].[O-][Mn](=O)(=O)=O,InChI=1S/K.Mn.4O/q+1;;;;;-1,KMnO4,158.032,157.881409,108,1478,122,197,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20891710,Dinitrobenzene (all isomers),25154-54-5,,,,,,, ,23,,,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1024386,Zinc phosphide (Zn3P2),1314-84-7,NQDYSWQRWWTVJU-UHFFFAOYSA-N,Zinc bis(phosphanidylidenezinc),[Zn]=P[Zn]P=[Zn],InChI=1S/2P.3Zn,P2Zn3,258.09,253.734950,90,88,19,17,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5035618,Ammonium hydrogen carbonate,1066-33-7,ATRRKUHOCOJYRX-UHFFFAOYSA-N,Ammonium hydrogen carbonate,[NH4+].OC([O-])=O,"InChI=1S/CH2O3.H3N/c2-1(3)4;/h(H2,2,3,4);1H3",CH5NO3,79.055,79.026943,94,107,75,5,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024075,Diquat dibromide,85-00-7,ODPOAESBSUKMHD-UHFFFAOYSA-L,"6,7-Dihydrodipyrido[1,2-a:2',1'-c]pyrazine-5,8-diium dibromide",[Br-].[Br-].C1C[N+]2=CC=CC=C2C2=CC=CC=[N+]12,"InChI=1S/C12H12N2.2BrH/c1-3-7-13-9-10-14-8-4-2-6-12(14)11(13)5-1;;/h1-8H,9-10H2;2*1H/q+2;;/p-2",C12H12Br2N2,344.05,341.936724,115,421,51,31,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9065651,Lead fluoroborate,13814-96-5,UQGXAENNKXXYNF-UHFFFAOYSA-N,,[Pb++].F[B-](F)(F)F.F[B-](F)(F)F,"InChI=1S/2BF4.Pb/c2*2-1(3,4)5;/q2*-1;+2",B2F8Pb,380.8,381.982488,53,,26,16,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2059720,Cupric acetate,142-71-2,OPQARKPSCNTWTJ-UHFFFAOYSA-L,Copper(2+) diacetate,[Cu++].CC([O-])=O.CC([O-])=O,"InChI=1S/2C2H4O2.Cu/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",C4H6CuO4,181.634,180.956207,69,77,91,3,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032077,Sodium selenite,10102-18-8,BVTBRVFYZUCAKH-UHFFFAOYSA-L,Disodium selenite,[Na+].[Na+].[O-][Se]([O-])=O,"InChI=1S/2Na.H2O3Se/c;;1-4(2)3/h;;(H2,1,2,3)/q2*+1;/p-2",Na2O3Se,172.948,173.880804,94,1619,82,12,2,11/235,5.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020855,Methyl parathion,298-00-0,RLBIQVVOMOPOHC-UHFFFAOYSA-N,"O,O-Dimethyl O-(4-nitrophenyl) phosphorothioate",COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,"InChI=1S/C8H10NO5PS/c1-12-15(16,13-2)14-8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3",C8H10NO5PS,263.2,263.001731,225,749,114,7,2,159/1143,14.0,1143
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7034410,Calcium hydroxide,1305-62-0,AXCZMVOFGPJBDE-UHFFFAOYSA-L,Calcium dihydroxide,O[Ca]O,InChI=1S/Ca.2H2O/h;2*1H2/q+2;;/p-2,CaH2O2,74.092,73.968070,143,3910,53,543,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026039,Dibasic sodium phosphate,7558-79-4,BNIILDVGGAEEIG-UHFFFAOYSA-L,Disodium hydrogen phosphate,[Na+].[Na+].OP([O-])([O-])=O,"InChI=1S/2Na.H3O4P/c;;1-5(2,3)4/h;;(H3,1,2,3,4)/q2*+1;/p-2",HNa2O4P,141.957,141.940784,114,1199,133,572,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3041328,"2,4,5-T-butotyl",2545-59-7,GLDWASBMYWLQGG-UHFFFAOYSA-N,"2-Butoxyethyl (2,4,5-trichlorophenoxy)acetate",CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C14H17Cl3O4/c1-2-3-4-19-5-6-20-14(18)9-21-13-8-11(16)10(15)7-12(13)17/h7-8H,2-6,9H2,1H3",C14H17Cl3O4,355.64,354.019242,65,,43,1,1,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021431,Vinyl acetate,108-05-4,XTXRWKRVRITETP-UHFFFAOYSA-N,Ethenyl acetate,CC(=O)OC=C,"InChI=1S/C4H6O2/c1-3-6-4(2)5/h3H,1H2,2H3",C4H6O2,86.09,86.036779,215,206,163,757,2,4/235,2.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021428,Vanadyl sulfate,27774-13-6,UUUGYDOQQLOJQA-UHFFFAOYSA-L,(Oxido)vanadium(2+) sulfate,O=[V++].[O-]S([O-])(=O)=O,"InChI=1S/H2O4S.O.V/c1-5(2,3)4;;/h(H2,1,2,3,4);;/q;;+2/p-2",O5SV,163.0,162.890601,60,182,49,7,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020327,Chromium triacetate,1066-30-4,WYYQVWLEPYFFLP-UHFFFAOYSA-K,Chromium(3+) triacetate,[Cr+3].CC([O-])=O.CC([O-])=O.CC([O-])=O,"InChI=1S/3C2H4O2.Cr/c3*1-2(3)4;/h3*1H3,(H,3,4);/q;;;+3/p-3",C6H9CrO6,229.128,228.980419,69,,50,,2,24/235,10.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021438,"1,1-Dichloroethylene",75-35-4,LGXVIGDEPROXKC-UHFFFAOYSA-N,"1,1-Dichloroethene",ClC(Cl)=C,InChI=1S/C2H2Cl2/c1-2(3)4/h1H2,C2H2Cl2,96.94,95.953356,205,144,116,71,2,1/401,0.0,401
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7064944,Lead(IV) arsenate (2:3),10102-48-4,GCDXTOWDSZBQAO-UHFFFAOYSA-F,Lead(4+) arsorate hydrogen arsorate (2/2/1),[Pb+4].[Pb+4].O[As]([O-])([O-])=O.[O-][As]([O-])([O-])=O.[O-][As]([O-])([O-])=O,"InChI=1S/3AsH3O4.2Pb/c3*2-1(3,4)5;;/h3*(H3,2,3,4,5);;/q;;;2*+4/p-8",As3HO12Pb2,832.2,833.664891,9,,9,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2042353,Pyrethrin II,121-29-9,VJFUPGQZSXIULQ-XIGJTORUSA-N,"(1S)-2-Methyl-4-oxo-3-[(2Z)-penta-2,4-dien-1-yl]cyclopent-2-en-1-yl (1R,3R)-3-[(1E)-3-methoxy-2-methyl-3-oxoprop-1-en-1-yl]-2,2-dimethylcyclopropane-1-carboxylate",COC(=O)C(\C)=C\[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(C\C=C/C=C)=C2C)C1(C)C,"InChI=1S/C22H28O5/c1-7-8-9-10-15-14(3)18(12-17(15)23)27-21(25)19-16(22(19,4)5)11-13(2)20(24)26-6/h7-9,11,16,18-19H,1,10,12H2,2-6H3/b9-8-,13-11+/t16-,18+,19+/m1/s1",C22H28O5,372.461,372.193674,87,11,32,7,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9044162,Mercuric nitrate,10045-94-0,ORMNPSYMZOGSSV-UHFFFAOYSA-N,Mercury dinitrate,[Hg++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,InChI=1S/Hg.2NO3/c;2*2-1(3)4/q+2;2*-1,HgN2O6,324.6,325.946279,57,37,30,59,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2035069,Lead nitrate,10099-74-8,RLJMLMKIBZAXJO-UHFFFAOYSA-N,,[Pb++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,InChI=1S/2NO3.Pb/c2*2-1(3)4;/q2*-1;+2,N2O6Pb,331.2,331.952289,71,334,87,79,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7064819,Mercuric sulfate,7783-35-9,DOBUSJIVSSJEDA-UHFFFAOYSA-L,Mercury sulfate,[Hg++].[O-]S([O-])(=O)=O,"InChI=1S/Hg.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2",HgO4S,296.65,297.922373,61,18,61,21,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020407,Diazinon,333-41-5,FHIVAFMUCKRCQO-UHFFFAOYSA-N,"O,O-Diethyl O-[6-methyl-2-(propan-2-yl)pyrimidin-4-yl] phosphorothioate",CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,"InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",C12H21N2O3PS,304.34,304.101051,255,890,146,76,2,100/1039,10.0,1039
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1059571,Zinc phenolsulfonate,127-82-2,ZNVKGUVDRSSWHV-UHFFFAOYSA-L,Zinc bis(4-hydroxybenzene-1-sulfonate),[Zn++].OC1=CC=C(C=C1)S([O-])(=O)=O.OC1=CC=C(C=C1)S([O-])(=O)=O,"InChI=1S/2C6H6O4S.Zn/c2*7-5-1-3-6(4-2-5)11(8,9)10;/h2*1-4,7H,(H,8,9,10);/q;;+2/p-2",C12H10O8S2Zn,411.7,409.910852,54,,32,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70890511,"Formic acid, zinc salt (2:1)",557-41-5,XOBMCBQSUCOAOC-UHFFFAOYSA-L,Zinc diformate,[Zn++].[O-]C=O.[O-]C=O,"InChI=1S/2CH2O2.Zn/c2*2-1-3;/h2*1H,(H,2,3);/q;;+2/p-2",C2H2O4Zn,155.41,153.924451,30,,34,1,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8064270,"2,4,5-T trimethylamine salt",6369-96-6,NIUIAPURUKNXIY-UHFFFAOYSA-N,"(2,4,5-Trichlorophenoxy)acetic acid--N,N-dimethylmethanamine (1/1)",C[NH+](C)C.[O-]C(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C8H5Cl3O3.C3H9N/c9-4-1-6(11)7(2-5(4)10)14-3-8(12)13;1-4(2)3/h1-2H,3H2,(H,12,13);1-3H3",C11H14Cl3NO3,314.59,313.003926,9,,11,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4064923,Disodium phosphate dodecahydrate,10039-32-4,DGLRDKLJZLEJCY-UHFFFAOYSA-L,Sodium hydrogen phosphate--water (2/1/12),O.O.O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].OP([O-])([O-])=O,"InChI=1S/2Na.H3O4P.12H2O/c;;1-5(2,3)4;;;;;;;;;;;;/h;;(H3,1,2,3,4);12*1H2/q2*+1;;;;;;;;;;;;;/p-2",H25Na2O16P,358.137,358.067560,25,1199,63,3,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022063,"2,6-Dinitrophenol",573-56-8,JCRIDWXIBSEOEG-UHFFFAOYSA-N,"2,6-Dinitrophenol",OC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C6H4N2O5/c9-6-4(7(10)11)2-1-3-5(6)8(12)13/h1-3,9H",C6H4N2O5,184.107,184.012021,62,10,98,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026837,Isobutyl acetate,110-19-0,GJRQTCIYDGXPES-UHFFFAOYSA-N,2-Methylpropyl acetate,CC(C)COC(C)=O,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",C6H12O2,116.16,116.083730,186,10,133,1662,2,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024965,Dichloroacetyl chloride,79-36-7,FBCCMZVIWNDFMO-UHFFFAOYSA-N,Dichloroacetyl chloride,ClC(Cl)C(Cl)=O,InChI=1S/C2HCl3O/c3-1(4)2(5)6/h1H,C2HCl3O,147.38,145.909298,90,6,99,,2,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020267,Chlordane,57-74-9,BIWJNBZANLAXMG-UHFFFAOYSA-N,"1,2,4,5,6,7,8,8-Octachloro-2,3,3a,4,7,7a-hexahydro-1H-4,7-methanoindene",ClC1CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"InChI=1S/C10H6Cl8/c11-3-1-2-4(5(3)12)9(16)7(14)6(13)8(2,15)10(9,17)18/h2-5H,1H2",C10H6Cl8,409.76,405.797772,179,784,74,33,1,332/922,36.0,922
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3039240,Antimony potassium tartrate trihydrate,28300-74-5,WBTCZEPSIIFINA-MSFWTACDSA-J,"Antimony(3+) potassium (2R,3R)-2,3-dioxidobutanedioate--water (2/2/2/3)",O.O.O.[K+].[K+].[Sb+3].[Sb+3].[O-][C@H]([C@@H]([O-])C([O-])=O)C([O-])=O.[O-][C@H]([C@@H]([O-])C([O-])=O)C([O-])=O,"InChI=1S/2C4H4O6.2K.3H2O.2Sb/c2*5-1(3(7)8)2(6)4(9)10;;;;;;;/h2*1-2H,(H,7,8)(H,9,10);;;3*1H2;;/q2*-2;2*+1;;;;2*+3/p-4/t2*1-,2-;;;;;;;/m11......./s1",C8H10K2O15Sb2,667.87,665.737000,75,153,5,13,1,70/235,30.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027375,Dimethylphenol,1300-71-6,,,"C*.C*.OC1=CC=CC=C1 |c:5,7,t:3,lp:4:2,m:1:9.10,3:6.7.8.9|",,,, ,69,42,,13,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6065555,Beryllium nitrate (Be(NO3)2),13597-99-4,RFVVBBUVWAIIBT-UHFFFAOYSA-N,Beryllium dinitrate,[Be++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,InChI=1S/Be.2NO3/c;2*2-1(3)4/q+2;2*-1,BeN2O6,133.02,132.987819,46,10,34,2,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025012,"2,3-Dichloro-1-propene",78-88-6,FALCMQXTWHPRIH-UHFFFAOYSA-N,"2,3-Dichloroprop-1-ene",ClCC(Cl)=C,InChI=1S/C3H4Cl2/c1-3(5)2-4/h1-2H2,C3H4Cl2,110.97,109.969005,109,9,97,1,1,6/401,1.0,401
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80978091,2-Methylbutan-2-yl acetate,625-16-1,JCCIFDCPHCKATH-UHFFFAOYSA-N,2-Methylbutan-2-yl acetate,CCC(C)(C)OC(C)=O,"InChI=1S/C7H14O2/c1-5-7(3,4)9-6(2)8/h5H2,1-4H3",C7H14O2,130.187,130.099380,18,,45,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020827,Methoxychlor,72-43-5,IAKOZHOLGAGEJT-UHFFFAOYSA-N,"1,1'-(2,2,2-Trichloroethane-1,1-diyl)bis(4-methoxybenzene)",COC1=CC=C(C=C1)C(C1=CC=C(OC)C=C1)C(Cl)(Cl)Cl,"InChI=1S/C16H15Cl3O2/c1-20-13-7-3-11(4-8-13)15(16(17,18)19)12-5-9-14(21-2)10-6-12/h3-10,15H,1-2H3",C16H15Cl3O2,345.64,344.013763,219,484,127,61,1,266/1202,22.0,1202
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4024066,"1,2-Dinitrobenzene",528-29-0,IZUKQUVSCNEFMJ-UHFFFAOYSA-N,"1,2-Dinitrobenzene",[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,InChI=1S/C6H4N2O4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,C6H4N2O4,168.108,168.017107,126,22,131,,2,128/860,15.0,860
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9029695,Ferrous chloride,7758-94-3,NMCUIPGRVMDVDB-UHFFFAOYSA-L,Iron(2+) dichloride,[Cl-].[Cl-].[Fe++],InChI=1S/2ClH.Fe/h2*1H;/q;;+2/p-2,Cl2Fe,126.75,125.872641,82,291,35,14,2,3/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024364,Cresol,1319-77-3,,,"C*.OC1=CC=CC=C1 |c:4,6,t:2,lp:2:2,m:1:6.7.8|",,,, ,128,175,,224,1,8/292,3.0,292
